"","V1","V2","V3"
"22006",10.0763784399,0.1821015002,9.0740989561
"22007",11.6376501526,0.1794188818,10.3439430142
"22008",11.9775656045,0.1927582813,10.0978810896
"22009",12.068973502,0.1828041018,10.2510841447
"22010",12.994489196,0.1768517837,10.5487784839
"22011",16.3681159376,0.1951566068,13.1883516459
"22012",17.2981889073,0.3111322434,11.2259343666
"22013",19.8815754438,0.3672315362,12.7001354186
"22014",20.8845347403,1.1525417226,13.2592263282
"22015",21.7971395116,1.4842923655,14.267598841
"22016",21.6487505791,1.1826301938,13.5609827484
"22017",20.8829376981,1.1647034312,12.9404387771
"22018",20.4586364731,1.6480489046,13.797091582
"22019",24.1471801882,1.1345051418,14.1872462543
"22020",24.3790464113,1.1248304176,13.1314912718
"22021",24.7245817643,1.1334536118,15.2744084365
"22022",26.0766114307,1.1439300489,15.6208908689
"22023",26.2471417258,1.1282524359,14.4629888664
"22024",23.1787424788,1.1318066406,13.1204812258
"22025",24.2410631939,1.1512333452,14.0819532773
"22026",21.7012000377,1.1368886637,14.6421592134
"22027",24.3988813876,1.1260764919,19.4788771367
"22028",23.5059432719,1.134535179,18.6761629991
"22029",25.3200457017,1.141720021,16.6886560776
"22030",26.0349418574,1.1277493628,17.0825056032
"22031",25.7733643081,1.132232905,15.6464687271
"22032",26.3607797847,1.1396974938,15.3049771579
"22033",23.9889841441,1.130594397,14.800264642
"22034",27.729699629,1.1246773924,14.842044027
"22035",26.4487823731,1.1384203351,15.6752741059
"22036",25.7748557232,1.1444714138,14.3655322629
"22037",27.6853457934,1.1282864771,14.446593589
"22038",27.5156128123,1.1276587357,13.5565013024
"22039",24.747529041,1.1404344683,14.0977874038
"22040",24.7746531846,1.1361681415,13.9293495613
"22041",24.0226857896,1.1267576868,14.6170540638
"22042",23.7117522727,1.1321291717,13.8130987791
"22043",22.4650337484,1.1411271553,13.6058383373
"22044",22.1253728725,1.1292720535,14.1084358634
"22045",21.5772245939,1.3532967573,14.4535006765
"22046",20.9613796663,1.259295308,14.1255524731
"22047",20.046298068,1.1463647676,12.7337419873
"22048",20.3017951115,1.1377354657,14.6548319128
"22049",21.0693362407,1.1434792104,12.1410596157
"22050",21.7943665015,1.1479424926,12.2955365994
"22051",22.3007169448,1.1438062927,13.7399177365
"22052",18.4375978602,1.1254174934,14.0539987032
"22053",16.9326034871,1.077852882,16.6915451601
"22054",16.10679586,1.091180698,16.9786843157
"22055",15.0568370896,1.0804916436,16.2617506345
"22056",14.3006960051,1.0713064609,16.7997782137
"22057",12.5331876445,1.0836558617,18.2474063765
"22058",11.820073561,1.0780371793,16.7971271681
"22059",10.2189953504,1.0700103199,19.072933436
"22060",9.9432291692,1.062298084,18.8875607978
"22061",9.8672048852,0.7292023375,17.98133176
"22062",9.8246363477,0.1968084242,17.6927776842
"22063",9.8092689688,0.1851013832,18.8729715281
"22064",10.0272848613,0.2533671341,18.5250220859
"22065",12.3662076466,0.306891075,19.0081730112
"22066",13.4716297558,0.2962466883,19.2103763846
"22067",13.7209730211,0.1817242187,19.6685529341
"22068",13.0201109615,0.1165371959,19.9791430664
"22069",11.3563296433,0.0064504904,18.8770534636
"22070",10.2521760668,0.0138817593,16.7654566739
"22071",9.9958884038,0.0098741797,14.5643522783
"22072",10.0197170301,0.0099272537,13.4170814083
"22073",10.0188707744,0.0099234039,12.9040412371
"22074",11.1346058104,0.0092754326,11.5347217652
"22075",11.4701900369,0.0065782807,11.6655577904
"22076",11.4769722043,0.0066286055,10.9248122436
"22077",11.5187565342,0.0057289552,10.3741305102
"22078",10.4813166118,0.0120655513,10.3719029038
"22079",10.0762581785,0.0083678614,9.0420227839
"22080",10.0774110262,0.008340397,10.7617560103
"22081",10.0985312583,0.0083280385,10.8241192163
"22082",10.0963234125,0.0083602156,10.1338655264
"22083",10.1146592106,0.0083999751,8.5930939775
"22084",10.1039624524,0.009540012,8.7995285871
"22085",10.1030401185,0.0099145404,8.81509547
"22086",10.1407306925,0.0099544071,8.2896264962
"22087",6.790207823,0.0552678096,7.5706215961
"22088",0.1632487554,0.0881546971,7.9470136199
"22089",1.5488118287,0.2433168041,8.5319888338
"22090",11.5025065061,0.006539347,8.7918850898
"22091",11.5495885411,0.0065477873,8.3554536712
"22092",11.4931550467,0.0090542289,8.237753385
"22093",11.0926466741,0.0123989988,8.3056387632
"22094",10.1672331526,0.0099575406,8.5397058777
"22095",10.1428455957,0.0099552865,8.3880543218
"22096",5.517404864,0.0595605787,8.5992117397
"22097",0.3621667364,0.0712916346,8.891172653
"22098",1.5268003511,0.0903374449,7.7235055803
"22099",7.3101478295,0.1069653283,8.1452070321
"22100",11.5045083158,0.0662245984,8.075914555
"22101",11.2022940992,0.2825500029,8.7711238905
"22102",10.0057472579,0.1907597106,8.1495435406
"22103",11.3071245,0.1836324261,8.7110337496
"22104",11.4334080557,0.1900790825,8.8234677466
"22105",11.7544787438,0.1909104653,9.1553837922
"22106",11.8051368668,0.1781069167,10.4354395587
"22107",11.8592729754,0.178702103,10.928276805
"22108",12.3133890168,0.1942562289,11.5162303059
"22109",13.8829526867,0.1842316689,12.6334312782
"22110",15.4468174793,0.1779052527,14.2417414888
"22111",14.3918811613,0.1832592465,13.9120727995
"22112",14.9507831751,0.1940904275,15.2562714567
"22113",15.3568111488,0.1634902686,14.7686255034
"22114",18.1807214323,0.1626463335,14.5478070903
"22115",18.3432314894,0.1737468032,15.295568611
"22116",19.4682895654,0.3080325676,14.6671468022
"22117",21.8159060105,1.0618727923,14.7109936775
"22118",19.910172807,1.1295217022,14.420428871
"22119",18.4003536158,1.0814729597,15.2281430651
"22120",18.2274366641,1.0730119111,14.0328681672
"22121",16.4946744502,1.0682528066,14.152432805
"22122",16.4164688029,1.0676808218,16.150547651
"22123",18.5947883777,1.0703428888,16.2512286898
"22124",24.1953662554,1.0570245477,15.132244567
"22125",21.1538061381,1.0633468929,14.70885957
"22126",16.285163879,1.0779395493,14.7632568562
"22127",15.602855465,1.071924919,15.2538040828
"22128",19.1713837053,1.0638964303,16.3163703092
"22129",21.5335790983,1.0669716519,16.6202931706
"22130",24.7399888032,1.2545964573,14.7034394786
"22131",25.5673111393,1.2613727069,15.3940575036
"22132",21.1388613982,1.0809157017,16.9865557947
"22133",21.1825360628,1.1408128676,15.0398259688
"22134",22.6025108364,1.1343510491,17.4745163739
"22135",17.5504322721,1.1288635006,15.8722855473
"22136",22.4423188106,1.1316152531,17.0367760394
"22137",28.1101997501,1.1451766469,15.7663392357
"22138",27.9460948477,1.1280538779,14.7789721401
"22139",20.8153139813,1.1255547244,14.6571091919
"22140",18.8430005825,1.1382251028,14.5266495636
"22141",15.5577894272,1.1486801,15.4102321442
"22142",20.5875027399,1.134634023,15.6021376936
"22143",22.0493165492,1.1365077024,15.0364655358
"22144",17.9616876579,1.1514367947,15.4811743945
"22145",19.7247105817,1.1359232387,14.9776483811
"22146",19.9006801705,1.1334454343,14.4083685792
"22147",20.2320606914,1.1502087144,14.1457727041
"22148",16.5484911312,1.1486723363,18.4110690561
"22149",15.2660612684,1.1384254088,16.6130290134
"22150",16.3574055002,1.131424086,17.183871843
"22151",16.7966799381,1.1361007091,18.2391447165
"22152",15.9206293059,1.0736969746,17.0269724524
"22153",13.2630463755,0.682292975,17.6492549955
"22154",13.2355656982,0.1818446107,17.2789610902
"22155",14.7960776106,0.1942490911,16.9731431434
"22156",14.6395060447,0.3399033385,16.6495812349
"22157",14.2058402379,0.307570891,16.9275576668
"22158",14.0192134511,0.1868602209,16.0379542878
"22159",13.8411384123,0.1910793277,16.2936683904
"22160",13.7094119473,0.2057050228,16.6573866017
"22161",13.7964449519,0.2866994231,18.7626794457
"22162",13.8467634981,0.3030703978,17.3586613891
"22163",13.7338741887,0.1862046688,18.2254928973
"22164",12.7249527157,0.1324766598,18.2897975554
"22165",12.5466739465,0.0103688722,17.3495217619
"22166",10.8132926151,0.010406246,16.2365751677
"22167",10.1224473619,0.0103816185,16.2379366892
"22168",10.1195076156,0.0103572143,16.1484332111
"22169",10.1218029753,0.0104053469,14.7668218103
"22170",10.1302986777,0.0102585489,14.43706435
"22171",10.1162315684,0.0102617725,12.7276971285
"22172",10.1231415558,0.0104109287,11.834674856
"22173",10.1369960566,0.0095700865,12.348614557
"22174",10.1135443906,0.0088666937,11.5161075261
"22175",10.1220379691,0.008869429,10.8324326842
"22176",10.1956656153,0.0112258839,10.2812687945
"22177",11.4947338213,0.0052977191,10.0447763052
"22178",11.4802043327,0.0053454021,10.6001755352
"22179",11.5190706264,0.0053576851,9.7163107051
"22180",11.4607809179,0.0077792829,9.913711419
"22181",10.1931150563,0.0141603125,9.0701589008
"22182",10.1659096727,0.0104164144,8.6941488064
"22183",10.1553494966,0.0104665964,8.6368541278
"22184",10.2376077145,0.0104505133,8.4971710703
"22185",10.2399475562,0.0105146661,8.7111071818
"22186",10.2089825307,0.0104786903,8.6935496746
"22187",10.2279582237,0.0104117562,9.0380528403
"22188",10.2271067294,0.0104287837,8.8286881845
"22189",10.1951261339,0.0104513465,9.029507277
"22190",6.42275418,0.0574088292,9.0565559413
"22191",0.4188280323,0.0922550689,9.2262246587
"22192",1.6982554972,0.1804787595,9.4886668817
"22193",10.7628238691,0.0996135793,8.8502392179
"22194",11.7650958303,0.006849752,9.0248100885
"22195",11.6214108354,0.0089484945,8.7328630494
"22196",10.2720997272,0.0725869082,8.2812974743
"22197",10.1570567266,0.184994336,8.9994112101
"22198",8.9401900354,0.2128101135,9.0318505226
"22199",1.7433925172,0.2578729962,9.7045112979
"22200",2.1294857635,0.3517383333,9.831276641
"22201",11.0517657379,0.2941152568,9.824186138
"22202",15.3005459148,0.1830457115,10.2877761545
"22203",16.1794789773,0.1849164919,10.0979055257
"22204",17.0272649064,0.1737284711,10.7853722156
"22205",18.4581431048,0.174894516,11.1290222438
"22206",19.0206397621,0.1887987324,11.3825831922
"22207",19.9635619214,0.1808173008,13.303422009
"22208",20.6345883362,0.1804257643,16.1935884751
"22209",20.8862650472,0.1976609867,14.161854921
"22210",21.8880892968,0.4391946017,13.6966633954
"22211",23.302940807,0.203242097,12.6579718012
"22212",24.2307182698,0.165909266,13.9338600791
"22213",24.4596272747,0.1730161803,13.3943256721
"22214",25.6843317799,0.1794744476,15.0271955448
"22215",29.9339423128,0.1660410231,16.2984304739
"22216",24.9483339092,0.1659096805,15.7198859156
"22217",20.4540472314,0.1841940876,17.9362121364
"22218",25.4476894918,0.1764429198,19.5949033065
"22219",29.0352071505,0.1677722242,18.5889957863
"22220",23.5775715396,0.1687531943,18.0394797749
"22221",31.6800285716,0.182514283,18.8141335229
"22222",28.1394078545,0.1703270408,19.5926179593
"22223",32.5181493428,0.1659098733,16.3234895621
"22224",29.7027863185,0.1702606633,16.471295231
"22225",26.4243807428,0.1833999783,18.0429327259
"22226",30.2458379101,0.1667992079,16.4042157676
"22227",27.9894000826,0.17277676,16.3723789436
"22228",23.9580818762,0.1768556576,15.2755253896
"22229",23.5748725741,0.1820295468,13.8984900905
"22230",31.3644549728,0.1651138582,13.6865440621
"22231",29.1402777034,0.1657385631,14.6466492579
"22232",26.6225566262,0.1786935641,15.1910124502
"22233",25.0491125164,0.173312449,13.7543921212
"22234",26.3602315489,0.1735854275,14.5023573375
"22235",26.2012277635,0.1689490035,15.035213642
"22236",20.3849029775,0.1859065348,15.3719156838
"22237",21.3558872132,0.1828170229,16.8691270528
"22238",22.0198430158,0.1800181391,18.0080734299
"22239",20.5134966782,0.1861958926,14.8375757125
"22240",22.5861582746,0.1944554465,15.1876782046
"22241",23.016428449,0.1797702489,15.2979515324
"22242",23.02704141,0.1778539222,17.7844709036
"22243",21.9002081865,0.1890166038,20.1386126703
"22244",20.9551297265,0.187727603,17.7656065087
"22245",19.8217483832,0.1787069098,20.6912181562
"22246",18.8855187813,0.1783150961,19.035852184
"22247",16.5317215536,0.1937672017,18.878018051
"22248",17.0926632753,0.1821994836,18.9000655777
"22249",16.4680678305,0.1777119756,18.2548764882
"22250",15.6127847565,0.181535482,18.3276242019
"22251",14.9453802502,0.1939707905,18.8657033233
"22252",15.2821307664,0.1775410672,20.4710142767
"22253",14.11174212,0.1804787253,20.8013032181
"22254",13.8152840895,0.1852866861,19.6103310339
"22255",13.709602891,0.1899531869,18.8009235734
"22256",13.7059773704,0.2280987937,20.1320934997
"22257",13.7012743624,0.285203521,18.639421646
"22258",13.7938792265,0.298650929,17.3896583484
"22259",13.8482031012,0.187449673,16.2786686396
"22260",13.7689168001,0.1145961933,17.4103593071
"22261",13.8748469265,0.0087068535,16.9335112161
"22262",12.5856398286,0.0159564938,16.4830791694
"22263",12.5325466789,0.0112973463,16.3063744084
"22264",13.2899520475,0.0105484097,15.29368487
"22265",13.9155439493,0.0070911219,14.7114357489
"22266",14.1545125365,0.0068147636,13.5215556954
"22267",13.9337594643,0.0067858891,11.8249230868
"22268",13.1176583009,0.0133495598,11.5342952787
"22269",12.540726496,0.0094892892,12.0838424963
"22270",12.5406488649,0.008649122,10.3983546564
"22271",12.529416367,0.0086711658,10.0900418085
"22272",12.529036829,0.0088153368,10.2205911918
"22273",12.5441983584,0.0088209631,10.2473495832
"22274",12.5344595016,0.0087545778,9.8864834976
"22275",12.5286669072,0.008816008,9.0479228893
"22276",11.1321921808,0.0099405657,8.4965508962
"22277",10.207023806,0.0103228069,9.4202688338
"22278",10.2020074279,0.0103230568,8.6624860872
"22279",10.2088794321,0.0103459687,8.4830903325
"22280",10.2121935741,0.0103154503,8.2467955888
"22281",10.2332291674,0.0103361608,8.3575238921
"22282",10.2188311133,0.0103690561,8.5767125802
"22283",10.2203394463,0.0103925004,8.262378137
"22284",10.2374102752,0.0103084771,8.2233584743
"22285",10.2385361678,0.0103345587,8.1675037962
"22286",10.2092788651,0.0103507416,8.7944900848
"22287",10.2656102029,0.0103797142,8.9793716974
"22288",10.4239181729,0.0103659347,8.9817665567
"22289",10.4185513315,0.0103491906,9.8634771283
"22290",10.4069621516,0.0103424555,9.7520770334
"22291",10.4088131431,0.0103437045,8.9427904955
"22292",10.3369662698,0.0769483902,9.1031394356
"22293",11.5478743012,0.2248600315,9.9909833918
"22294",12.1340660976,0.1809154139,9.9047604912
"22295",15.2711941154,0.1840081392,10.6459569316
"22296",15.5685104917,0.188809206,11.08112867
"22297",15.7397756836,0.1741843947,12.2010012699
"22298",16.2123591097,0.1741936518,10.2952261113
"22299",16.3564659835,0.2308936385,10.8983904939
"22300",16.8063992153,0.2903846101,11.4740248878
"22301",17.82990747,0.2918955828,13.040786347
"22302",17.8990973846,0.2754355247,13.2856147123
"22303",18.872081262,0.8621248124,12.2352744774
"22304",18.3702828091,1.0889793342,12.1517631921
"22305",17.8560012367,1.3198742358,13.1441233855
"22306",20.7961064802,1.2716911759,14.6623894547
"22307",22.7677011918,1.0850287355,14.5291061383
"22308",22.33193997,1.0579793796,16.1456654888
"22309",22.724729961,1.1042365724,13.4729479729
"22310",21.2622643048,1.1399170461,12.7953195285
"22311",23.3362108541,1.1248576057,12.2291046362
"22312",25.8577239048,1.1448536494,13.0936125491
"22313",24.133885653,1.1639996577,12.4893285761
"22314",25.2596172879,1.1419340499,16.0784687281
"22315",29.5149192596,1.1635942324,15.3256574589
"22316",27.9252288276,1.1433052007,15.1822936374
"22317",26.7980676732,1.1479933271,15.9233073384
"22318",30.1697552844,1.1365497279,16.4627343462
"22319",26.0516607267,1.1401247137,15.705480874
"22320",30.8999180852,1.6756144277,14.6760810196
"22321",32.0246256341,1.1966658135,14.5619643938
"22322",29.3818954927,1.1529508605,14.7002637441
"22323",27.8287914916,1.4398415206,16.4641275695
"22324",31.2257620459,1.4060765298,14.5255869725
"22325",29.4910837591,1.1344328545,15.3141404853
"22326",28.9831012059,1.1310496671,14.447847751
"22327",26.5578164661,1.1442326285,15.4881702226
"22328",28.9714883769,1.1334800555,14.9773589656
"22329",28.2684081998,1.1289446387,14.3208614641
"22330",28.0517664098,1.3221606008,11.6606112685
"22331",27.4804683468,1.2383113569,11.8488919306
"22332",25.7555521749,1.1275197557,12.8954638416
"22333",19.5748548122,1.1441646185,13.1964513676
"22334",22.5817768076,1.1530300541,11.9408634777
"22335",22.2478011361,1.1387427332,12.2685005217
"22336",20.46333068,1.1381947586,12.0613786734
"22337",20.4198653844,1.1512805833,12.8231795562
"22338",19.8360067063,1.1418236595,14.3165025404
"22339",19.3281436721,1.1361282098,14.44083917
"22340",18.1231275805,1.1403813207,12.8979762946
"22341",16.8584533108,1.1501259999,14.1674420058
"22342",17.1004449974,1.1348726126,17.7014599397
"22343",17.3554262758,1.1361752102,17.4618833698
"22344",16.635217418,1.1496873585,15.4454576757
"22345",16.019450708,1.1418498462,15.5466823072
"22346",15.5203627612,1.1232724153,16.5216775311
"22347",14.9141477863,1.062508762,16.3384636875
"22348",14.4165420551,1.074031494,15.6063958746
"22349",12.8513082177,0.7830469861,16.6400245386
"22350",12.61629371,0.1804497527,17.6117532279
"22351",12.9734545204,0.1946373903,17.6108186784
"22352",13.7207139874,0.2523882831,17.4141912342
"22353",13.7151500715,0.2886180874,18.5440778679
"22354",13.7534438147,0.2891010975,18.1336476846
"22355",14.8875964659,0.1981850419,18.0864292191
"22356",15.1359172618,0.1182405881,16.9058501327
"22357",13.8941555277,0.0111648518,15.7089458576
"22358",13.8908003888,0.006857015,14.358993693
"22359",13.8873756476,0.0068548292,15.0036143123
"22360",13.8656496199,0.0068553049,14.3936441203
"22361",12.555424813,0.0148844464,11.8749741364
"22362",12.5402845678,0.0102112374,11.377580511
"22363",12.5409382454,0.0101778161,10.5656805055
"22364",12.5318636393,0.0102228537,10.5227093691
"22365",12.5295691885,0.0094693528,9.8959222151
"22366",12.5468593189,0.0086801719,9.1584834745
"22367",12.5377896593,0.0087311826,9.1482712499
"22368",11.5151546059,0.0088540642,8.6975134754
"22369",10.2329993074,0.0088648225,8.4474139083
"22370",10.244687199,0.0088512315,8.3287708096
"22371",11.4891501837,0.0078636977,8.206631902
"22372",11.6043117723,0.0063962313,8.3144322966
"22373",11.5928727552,0.0068434117,8.0640202786
"22374",11.6053703426,0.0067922776,7.811615644
"22375",10.3535585052,0.0148762451,7.7792053126
"22376",10.2455142676,0.0104119829,7.6631879168
"22377",10.2650824074,0.0103789952,7.9303661024
"22378",10.260684055,0.0103703272,7.6754267326
"22379",10.250767272,0.01038107,7.6914390444
"22380",10.2418806161,0.0103661924,7.3887691119
"22381",10.2508125903,0.0103381895,7.7463289119
"22382",10.2386426042,0.0104027253,8.1778081317
"22383",10.243219993,0.0103829454,8.3088993714
"22384",10.4382459557,0.0104038094,8.7049590021
"22385",10.5350196517,0.010524792,8.4556307512
"22386",10.8160143282,0.0110006094,7.9493223442
"22387",11.7480978889,0.0068242019,8.3543450585
"22388",11.6569103334,0.0672158069,8.4319638185
"22389",11.5402033646,0.1932015124,9.5700515204
"22390",12.458130439,0.1861970402,10.2385671838
"22391",14.0775044995,0.1824603171,11.7644323204
"22392",14.3749479807,0.189989738,13.3343484819
"22393",14.9571425134,0.18720254,12.5213555087
"22394",16.7047289322,0.1742379454,11.7416957015
"22395",17.4968257601,0.2155433103,12.6738020944
"22396",18.3903463112,0.3435780901,13.7425365672
"22397",19.5110835809,0.3461307745,12.9075915057
"22398",20.7958857919,0.3397965617,14.1498184209
"22399",21.8737219722,1.122142048,15.8590899815
"22400",21.8156885945,1.1623101095,12.4202381649
"22401",22.8090250222,1.1290786771,13.2454161579
"22402",23.7764077995,1.1244814323,12.3912015913
"22403",24.6894625812,1.1367897361,12.399175116
"22404",25.4558853202,1.1318425728,12.7426464294
"22405",26.1547270054,1.1262121906,13.833040754
"22406",27.2243296344,1.1317701179,14.7125168865
"22407",27.2387886488,1.1478785714,13.0351570367
"22408",27.1161015345,1.1435634927,12.1276350774
"22409",27.8130750065,1.128895638,13.7656522928
"22410",28.4478163854,1.139543226,13.4977281595
"22411",28.6753656564,1.1241317737,12.9524680544
"22412",28.9038928972,1.1230701107,13.5280254201
"22413",29.2839161158,1.1378361339,15.8947867836
"22414",30.5454039055,1.1329877424,13.5079936733
"22415",30.6439592718,1.1260656712,12.2650255342
"22416",31.1123410896,1.133568767,12.0463505085
"22417",30.3556835355,1.1351457494,13.5258485516
"22418",30.1226735209,1.1271291855,14.7399713338
"22419",29.5879850125,1.1251610392,13.7108141921
"22420",29.1389608605,1.144062913,12.7738488861
"22421",28.7841332898,1.1298389942,13.4690334378
"22422",28.6060383148,1.1255588667,12.4885462194
"22423",28.7410747091,1.1381765457,12.4177936433
"22424",28.0332313644,1.132587035,13.0857514255
"22425",27.7726632687,1.1245711862,13.1403958676
"22426",26.8417095701,1.1309104444,11.8944425818
"22427",26.5682752153,1.1450079568,12.3181980802
"22428",26.2402438022,1.1288830683,13.2047172345
"22429",25.6907272461,1.1379500187,13.5683241694
"22430",25.125790375,1.1517150739,11.7259447513
"22431",24.2451418328,1.146227863,13.7123934187
"22432",23.5020263739,1.2015189495,15.0981814983
"22433",24.151896769,1.3939158233,13.7913592187
"22434",22.9699934637,1.1607180572,14.9151679343
"22435",21.8312066978,1.1401671425,15.8692409932
"22436",20.3709953029,1.1351465086,14.1318099962
"22437",19.3603490947,1.14126957,14.8868253924
"22438",20.3555787051,1.1524684441,16.1902255197
"22439",18.2071031462,1.1336469705,13.9620530975
"22440",17.7991294019,1.1347597856,14.232034141
"22441",17.3955063444,1.1522897463,13.4122792161
"22442",15.9428733828,1.1429302389,13.7793836268
"22443",15.0381796915,1.0675492933,14.4163138575
"22444",14.4454244009,1.061730038,15.0645675288
"22445",12.543267426,0.6928956745,17.1795483935
"22446",12.3900434701,0.1829568696,16.0691904547
"22447",12.3659068173,0.1843922832,16.9461996929
"22448",12.3662972646,0.2664806756,18.7873162447
"22449",12.3653537595,0.303196691,16.8531215473
"22450",12.3655495973,0.2905680714,16.4190359262
"22451",12.3661873486,0.1849820755,17.4956702681
"22452",12.4414748649,0.1242895624,15.3472623515
"22453",12.5500572036,0.0103307406,14.3180033253
"22454",12.5408861263,0.0103189571,13.3420883412
"22455",13.7088035873,0.0094955882,13.6583859954
"22456",13.8979648557,0.006894792,13.6861312373
"22457",13.8807527206,0.0068758767,13.934654216
"22458",13.8719097085,0.0068912277,12.4902301985
"22459",12.6822349885,0.0148608736,11.8745772219
"22460",12.6412942382,0.0102861332,10.7189322153
"22461",12.7005382164,0.0094983488,10.6614495103
"22462",13.5570785224,0.0080545919,11.1243713635
"22463",13.8877349499,0.0053409219,10.6330193321
"22464",13.889762637,0.0053254458,9.7852684665
"22465",13.8755806362,0.0052844022,10.3281233785
"22466",12.8941582095,0.0127614124,9.6394585165
"22467",12.5403735755,0.0087502719,9.3815486857
"22468",12.5393491841,0.0098669378,9.2717651429
"22469",12.529002724,0.0102527182,9.6239455595
"22470",12.5288985454,0.0102060689,8.8266569324
"22471",11.4648356427,0.0102297015,8.3280810437
"22472",10.1967448798,0.01025468,8.1790919933
"22473",10.1793081234,0.0103115472,8.3058873844
"22474",10.1916940586,0.0104473289,8.1219744176
"22475",10.6291813225,0.0117231284,8.6825101728
"22476",11.5645869672,0.0068443733,8.4231441131
"22477",11.5649001179,0.006831888,8.4974573317
"22478",11.5846155016,0.0068193184,8.870907964
"22479",11.266977461,0.0128542982,8.609261454
"22480",10.4134992808,0.0104499016,8.6962628628
"22481",10.4177694647,0.0168818855,8.6234903255
"22482",10.4371101862,0.0104655197,8.5888571691
"22483",10.4630185001,0.0104610654,9.3382054323
"22484",11.0437847311,0.0638448505,9.3075871012
"22485",12.4737763648,0.2161391226,10.0777469106
"22486",12.4002101693,0.3434469811,9.8128286874
"22487",14.8186454241,0.375417989,9.9846118803
"22488",16.0481730196,0.1742929934,10.3281635669
"22489",16.68688939,0.1745618678,9.6640662192
"22490",16.7780400286,0.1901876756,10.9749878837
"22491",16.6025918569,0.1782347371,10.5248322263
"22492",17.4040894258,0.1746344229,13.0821588359
"22493",18.3965961696,0.2759301488,13.7163101557
"22494",17.6527845596,0.2845505524,12.4509329146
"22495",18.6212573503,0.2657167865,13.9986807592
"22496",20.0396670801,1.0666281966,13.5247504519
"22497",18.0527247247,1.1370999604,16.5296315209
"22498",21.0154882848,1.1313990583,13.8342592824
"22499",25.2757275392,1.1115944759,14.0499232816
"22500",25.8857253807,1.107029032,12.3009050966
"22501",26.8217583408,1.1189607425,12.2617088514
"22502",27.2760959865,1.107132491,11.388953683
"22503",27.6081081768,1.101046073,12.8183824999
"22504",28.7118487553,1.1071820064,12.0100693771
"22505",27.9548964325,1.1208721956,11.5665166545
"22506",28.4799440021,1.1008245057,11.3803629542
"22507",28.8633759737,1.0985615763,13.0128522009
"22508",29.1631864864,1.1071706874,12.7613382408
"22509",29.3079366577,1.1005634288,12.6859533132
"22510",30.204788372,1.3717345632,14.7339957394
"22511",30.8709034543,1.2638013004,14.0529872465
"22512",30.9666873593,1.1656925938,13.1296133224
"22513",31.0729476586,1.153250313,13.1343968332
"22514",30.9720205875,1.1482636616,13.1750221128
"22515",29.4828129484,1.1585197676,14.6546402004
"22516",29.1989033087,1.1602777509,14.3782936947
"22517",29.0278780246,1.1264228012,13.5708681832
"22518",28.787014668,1.1411847806,12.9752277756
"22519",28.3794562875,1.1787328385,12.0768755185
"22520",28.6349626416,1.1537362956,11.1840668899
"22521",29.1734300156,1.1444936568,10.8687855158
"22522",28.6026214168,1.1531300989,11.0261047725
"22523",27.991996906,1.1638551003,11.006794573
"22524",26.8154829736,1.1329735749,12.7068888029
"22525",24.3813812131,1.1385435134,12.7545778435
"22526",22.136094263,1.1484147801,13.3565479036
"22527",21.3463932166,1.147528847,14.3137170656
"22528",21.3988539009,1.1360126138,16.2218236465
"22529",23.2412069691,1.1411800687,15.6748782145
"22530",22.5480341756,1.2244741823,14.6085501706
"22531",20.4750757078,1.18231435,15.1765344749
"22532",18.1983359807,1.1708150338,14.723425819
"22533",17.101035757,1.1882633793,14.6359474874
"22534",16.3256568839,1.2025379735,12.6712357384
"22535",15.420367383,1.3042857988,14.0730385232
"22536",15.843485318,1.4244920481,15.8956623905
"22537",16.1067168894,1.2902869399,16.1978360095
"22538",14.0585567333,1.0687758497,17.1580270525
"22539",13.0568765048,1.0586790382,14.833859251
"22540",12.6839334424,1.0684185391,16.0031468721
"22541",12.4241947412,1.0790296301,15.8582840701
"22542",12.3661553943,0.5977576157,15.7695078976
"22543",12.3657973298,0.1899280219,16.688174269
"22544",12.5144401232,0.3066271264,17.9226693101
"22545",12.5285498437,0.291664042,18.2960928566
"22546",12.4492761173,0.2907965247,17.5065757036
"22547",12.3651789535,0.1948738068,16.6366470136
"22548",12.4397694399,0.128354276,16.5409587674
"22549",12.5407560221,0.0102068386,16.5605269487
"22550",12.5404357022,0.0102125759,15.9721435221
"22551",12.5468930147,0.0102626189,15.6127274144
"22552",12.5347354176,0.0102460778,14.2106344635
"22553",12.5297180464,0.0109719354,13.5849888835
"22554",12.5383652595,0.0102355461,11.7532577599
"22555",13.8594906441,0.0089028498,11.9910329397
"22556",13.8829782237,0.0070263694,10.646148794
"22557",13.8746503707,0.0063231778,9.9453788303
"22558",13.8841114674,0.0053520848,9.8940084272
"22559",10.6273385808,0.013429021,9.5351683368
"22560",10.1506997078,0.0087206341,9.4001187231
"22561",10.1625995099,0.0100387371,8.7361982223
"22562",10.1854092407,0.0087038092,8.455877944
"22563",10.19370036,0.0087382094,8.2794924921
"22564",10.1949251288,0.0098476435,7.9424245217
"22565",10.1886111793,0.0102954455,8.4919218159
"22566",10.1977549854,0.01028132,8.1186002057
"22567",10.1968425043,0.0123609211,8.3014442974
"22568",11.5329875859,0.006913704,7.3228421
"22569",11.5505300216,0.0068890905,7.6475681661
"22570",11.51947783,0.0068772842,7.6150718723
"22571",11.5008129297,0.0072889994,8.1044892519
