"","V1"
"10792",23.479124205
"10793",24.0765297936
"10794",28.2443641855
"10795",25.8199230899
"10796",24.4740110146
"10797",25.8243622449
"10798",23.7504104641
"10799",24.0512560252
"10800",24.7492644442
"10801",27.2875943633
"10802",25.8281239704
"10803",27.3166161794
"10804",23.6625897968
"10805",23.2174949814
"10806",23.2335498358
"10807",24.6130923796
"10808",26.2481618935
"10809",23.9845229625
"10810",21.5755786597
"10811",19.9118528588
"10812",20.5588174443
"10813",22.1771039335
"10814",21.0285066994
"10815",20.2807428272
"10816",20.9264894837
"10817",18.4038994836
"10818",18.9634114806
"10819",23.0512690428
"10820",24.1597104081
"10821",22.8899465316
"10822",21.3098598867
"10823",21.0562558677
"10824",25.0291789492
"10825",21.0487249249
"10826",20.778014284
"10827",19.3704926676
"10828",20.7386538098
"10829",19.7278720363
"10830",21.1472245508
"10831",21.9662275572
"10832",23.0280093103
"10833",22.9116005556
"10834",20.3869510546
"10835",19.3808404371
"10836",19.6823695948
"10837",19.9386137636
"10838",18.0126805037
"10839",17.2036128423
"10840",14.4049189451
"10841",13.6056203853
"10842",14.0135626104
"10843",12.5162849524
"10844",11.521748267
"10845",11.2643300521
"10846",10.1848387432
"10847",10.0228060936
"10848",9.8327412088
"10849",9.122133871
"10850",8.5185251701
"10851",8.2506158732
"10852",8.7763382277
"10853",9.0742451313
"10854",8.177542545
"10855",8.4365509103
"10856",8.7980000061
"10857",8.7119849493
"10858",9.1014701658
"10859",9.3613383504
"10860",9.0881687002
"10861",8.8225136568
"10862",8.3417059448
"10863",8.6565523964
"10864",9.0115056463
"10865",9.8975921037
"10866",9.3220521418
"10867",10.1103313968
"10868",11.5780215772
"10869",11.8622131663
"10870",13.0978624283
"10871",14.0313314972
"10872",15.4962366227
"10873",14.1486853709
"10874",13.8650603037
"10875",14.7061778033
"10876",15.2346522148
"10877",16.0518882946
"10878",16.0631120985
"10879",17.7750897256
"10880",17.2897261291
"10881",17.3047045685
"10882",18.1541264649
"10883",15.0694054838
"10884",17.6566663598
"10885",15.8022813888
"10886",17.1058446708
"10887",16.1738089317
"10888",15.7281838178
"10889",17.6445430029
"10890",18.418048856
"10891",17.2278548171
"10892",16.5392712648
"10893",15.371596717
"10894",17.298002103
"10895",16.4939937964
"10896",16.0443316622
"10897",15.95936413
"10898",16.3741805049
"10899",15.2596044592
"10900",17.2270927271
"10901",16.2601747083
"10902",15.6338808154
"10903",14.9983359358
"10904",15.9348276673
"10905",16.800237128
"10906",17.3451559303
"10907",16.7932788861
"10908",16.6606888113
"10909",14.8832703161
"10910",14.522637451
"10911",14.48297762
"10912",14.8670816275
"10913",20.6263772916
"10914",20.4110812551
"10915",19.8085133385
"10916",18.6335904315
"10917",20.2177971177
"10918",21.4838762244
"10919",19.4848928282
"10920",21.3635663882
"10921",21.4302528276
"10922",22.9196883428
"10923",24.2340724112
"10924",20.5673350966
"10925",20.6556080141
"10926",18.5356312547
"10927",18.0042544201
"10928",20.3236857981
"10929",21.0279599387
"10930",20.3168527534
"10931",18.9955041263
"10932",19.3238272136
"10933",19.3196650972
"10934",17.6490433425
"10935",16.1203086057
"10936",15.2340894942
"10937",13.4588875711
"10938",11.4066797401
"10939",11.1646387933
"10940",11.3165091654
"10941",9.9153854253
"10942",9.2460027797
"10943",9.1366454371
"10944",8.9390560851
"10945",9.3370185498
"10946",8.6568709919
"10947",8.4910319031
"10948",8.6728815834
"10949",8.8098211647
"10950",8.5502627398
"10951",8.825975442
"10952",8.7248179917
"10953",9.0511986545
"10954",8.9519130831
"10955",8.9834373731
"10956",9.2530061109
"10957",9.1299655265
"10958",8.3530983577
"10959",8.3150688219
"10960",10.1316927587
"10961",10.2286088452
"10962",8.7505262304
"10963",9.4349289912
"10964",10.911329593
"10965",11.3778048167
"10966",12.210406587
"10967",12.5259912626
"10968",13.190699802
"10969",13.3879672392
"10970",14.631774261
"10971",15.2066752156
"10972",14.0627759547
"10973",14.7426042044
"10974",15.577516359
"10975",17.4520131857
"10976",16.4604933549
"10977",15.3209184711
"10978",16.3266517084
"10979",15.4475670789
"10980",16.394465485
"10981",14.9781795673
"10982",15.0182608343
"10983",17.2594419403
"10984",16.2100074622
"10985",16.1525850886
"10986",15.5055702423
"10987",14.9897548781
"10988",16.9000554549
"10989",17.3748685747
"10990",16.2018440419
"10991",14.8813857462
"10992",15.875346993
"10993",17.1825862678
"10994",17.862267793
"10995",16.7137408981
"10996",16.0637096133
"10997",14.6223737488
"10998",14.4215174447
"10999",16.6807900579
"11000",16.1855536908
"11001",15.7011048871
"11002",16.4644049785
"11003",14.7870213459
"11004",14.5881068424
"11005",14.7109292457
"11006",14.6155727483
"11007",14.7738775281
"11008",15.7971308748
"11009",17.278826286
"11010",16.9392680976
"11011",17.5052338379
"11012",19.5772576474
"11013",18.2046635173
"11014",17.6992618411
"11015",19.2802580677
"11016",17.403887867
"11017",19.018204067
"11018",20.8117550871
"11019",21.7187475897
"11020",22.2290809503
"11021",22.0639666381
"11022",19.3112172027
"11023",18.8154496564
"11024",19.1884466135
"11025",21.4790868984
"11026",19.0108282879
"11027",18.4781386853
"11028",17.290390259
"11029",15.9740271691
"11030",15.1899745263
"11031",15.0148060742
"11032",15.0985923635
"11033",14.9320784633
"11034",14.6560069037
"11035",15.2700926574
"11036",12.7286384097
"11037",11.1869489301
"11038",10.7457155091
"11039",10.7526967437
"11040",10.0513286948
"11041",9.4526226071
"11042",8.7259291619
"11043",8.6366322335
"11044",8.4348221551
"11045",9.1460160504
"11046",9.7457834643
"11047",9.3821015285
"11048",8.9406049003
"11049",8.9725375596
"11050",8.5495407532
"11051",8.3486785885
"11052",9.0262342338
"11053",8.6845711602
"11054",7.9569833118
"11055",8.6475733904
"11056",9.0296734391
"11057",9.6904251083
"11058",8.4918909492
"11059",9.3614151537
"11060",9.5569657565
"11061",10.4801788506
"11062",13.5306365675
"11063",13.9423121685
"11064",13.2334132915
"11065",13.4888716317
"11066",14.3631471066
"11067",14.940903907
"11068",14.1071398619
"11069",14.3605257376
"11070",13.9295213312
"11071",14.6380905764
"11072",13.5423960336
"11073",17.0716650934
"11074",16.4836565402
"11075",16.3066555392
"11076",17.0499973509
"11077",13.6395438929
"11078",14.6750939742
"11079",17.158131747
"11080",19.9239456194
"11081",15.7547823936
"11082",16.865517409
"11083",17.2515701794
"11084",18.4545524369
"11085",17.7402923962
"11086",16.2026975438
"11087",16.5001015985
"11088",15.4108631142
"11089",13.9541700426
"11090",16.2292562693
"11091",16.6451275787
"11092",16.0372841021
"11093",14.6842823599
"11094",14.0882248313
"11095",13.22525075
"11096",14.3848370638
"11097",14.6419922887
"11098",14.3381512979
"11099",15.7005267072
"11100",15.6580380605
"11101",15.5699718725
"11102",16.1675899041
"11103",18.2343192244
"11104",16.1026573635
"11105",17.2577560486
"11106",18.220161714
"11107",18.0111496593
"11108",18.8697794426
"11109",17.9992387513
"11110",18.2640238468
"11111",17.5727311659
"11112",18.9919071848
"11113",20.8748206057
"11114",22.0387146668
"11115",22.1605279777
"11116",20.2982343529
"11117",20.9048377238
"11118",21.1031349936
"11119",21.869668398
"11120",20.2349152836
"11121",20.5343388692
"11122",20.1353854036
"11123",22.7088272304
"11124",22.8754620747
"11125",20.2384026233
"11126",17.9230613118
"11127",17.1595295589
"11128",16.1505882031
"11129",15.2203227257
"11130",14.2441869533
"11131",11.8633334737
"11132",11.7393484449
"11133",11.9993645422
"11134",10.9534728675
"11135",9.7503423984
"11136",9.5421592887
"11137",9.0015270585
"11138",8.7165932209
"11139",8.6217724918
"11140",8.5329130542
"11141",8.7899538254
"11142",9.5584779971
"11143",9.6448273359
"11144",9.2531743686
"11145",9.5131857503
"11146",8.6468566552
"11147",8.5120150939
"11148",8.3607859629
"11149",8.2677903319
"11150",8.438189879
"11151",8.323637638
"11152",8.6701125907
"11153",9.590665698
"11154",9.1153209625
"11155",9.9195177793
"11156",11.0071305816
"11157",11.0698101995
"11158",11.9177215908
"11159",13.4845064323
"11160",13.3904022867
"11161",14.7653119591
"11162",14.5068808721
"11163",14.3144270972
"11164",13.4865989042
"11165",14.1902681499
"11166",13.5034982489
"11167",14.5420216825
"11168",14.1412418686
"11169",17.0359637209
"11170",16.9813096377
"11171",14.5812085741
"11172",16.1210785364
"11173",16.1574553633
"11174",15.5382250591
"11175",15.332319138
"11176",18.5778122275
"11177",17.0869681279
"11178",16.0004745862
"11179",14.2782021501
"11180",14.0156505882
"11181",15.4095951583
"11182",16.2298905749
"11183",16.4154693408
"11184",15.3822005779
"11185",14.5070127249
"11186",15.2770071862
"11187",14.288231188
"11188",13.5362695705
"11189",14.6243696293
"11190",14.9583762706
"11191",14.9163323731
"11192",15.9990543629
"11193",15.1049921866
"11194",12.7259635768
"11195",16.2529125993
"11196",16.0370362719
"11197",14.7969008747
"11198",14.1578361019
"11199",14.5068210667
"11200",14.3708886081
"11201",14.2544198008
"11202",15.5108396713
"11203",16.3144582925
"11204",16.0429459101
"11205",15.9573811069
"11206",17.4769045589
"11207",19.3180441062
"11208",17.2248258565
"11209",17.3220863538
"11210",17.3657634729
"11211",18.0823123629
"11212",18.5386945295
"11213",19.7630609782
"11214",20.7884348061
"11215",19.318819292
"11216",18.7486122779
"11217",20.2035830256
"11218",19.9876802683
"11219",19.4656100718
"11220",17.9330970146
"11221",16.841366852
"11222",16.8301939158
"11223",14.985375933
"11224",14.6031168499
"11225",15.0052407443
"11226",14.8853404241
"11227",13.1708388619
"11228",11.8824118199
"11229",11.275427166
"11230",10.652916894
"11231",10.5896095353
"11232",9.4944680893
"11233",9.4491307055
"11234",9.9331729974
"11235",9.9589343033
"11236",9.5283010819
"11237",9.9292352413
"11238",10.0736997046
"11239",9.5788022588
"11240",9.514444528
"11241",8.8789021232
"11242",8.860421714
"11243",9.1548038122
"11244",8.8883075781
"11245",9.4550264055
"11246",8.8338021425
"11247",8.705293225
"11248",8.719429127
"11249",8.7954257879
"11250",9.2737593138
"11251",11.8584990726
"11252",11.2360246707
"11253",11.2886252883
"11254",13.658720271
"11255",15.3809696441
"11256",14.5808946634
"11257",13.3736335947
"11258",14.4709814067
"11259",14.1586803636
"11260",13.2017700568
"11261",14.7589515396
"11262",17.4389334062
"11263",17.3245535601
"11264",13.9771832825
"11265",16.9218121248
"11266",17.4446985519
"11267",17.3741534879
"11268",15.8614363691
"11269",15.2782024929
"11270",16.5402974201
"11271",16.5133280587
"11272",17.0896721632
"11273",17.4545048087
"11274",16.7667741226
"11275",19.642767096
"11276",19.0297401087
"11277",17.6758986525
"11278",17.9554535038
"11279",15.9086385164
"11280",17.0318295336
"11281",17.6653265095
"11282",18.2959406459
"11283",17.985649679
"11284",17.5831335064
"11285",15.9105685285
"11286",17.1072607296
"11287",16.3512005348
"11288",15.3869614181
"11289",16.8898216812
"11290",17.1760897334
"11291",17.359467126
"11292",17.8179801709
"11293",15.5617032391
"11294",15.0106617236
"11295",16.0453653815
"11296",16.5796163841
"11297",16.7590835881
"11298",16.0752991577
"11299",15.092543058
"11300",15.7650422275
"11301",19.8981733546
"11302",19.710280113
"11303",20.5053579899
"11304",20.1100762932
"11305",21.7369437599
"11306",20.9888316224
"11307",19.2399649885
"11308",18.8902362557
"11309",20.1478451423
"11310",17.0023809555
"11311",16.5766590467
"11312",17.4700327333
"11313",17.9119044934
"11314",18.866994752
"11315",17.4681647316
"11316",16.8854583232
"11317",15.7308110248
"11318",15.0904925524
"11319",15.2313854511
"11320",14.9027643225
"11321",15.8179373332
"11322",14.6198320415
"11323",12.2970965964
"11324",12.1474294595
"11325",11.6792230293
"11326",12.1023897752
"11327",10.3890772915
"11328",10.9764997392
"11329",11.8282123317
"11330",11.5449465727
"11331",9.8893141555
"11332",9.0895445753
"11333",9.794206215
"11334",9.6033319417
"11335",9.0843546813
"11336",9.365143897
"11337",9.6167814427
"11338",9.3465380351
"11339",8.7421334457
"11340",8.6445374259
"11341",8.7196984008
"11342",8.5791792184
"11343",8.6756209201
"11344",8.5020459431
"11345",8.8644028959
"11346",8.9679796269
"11347",8.7378454476
"11348",9.5493508884
"11349",10.3312811448
"11350",10.8189478385
"11351",10.1894279262
"11352",9.9899598535
"11353",11.6258509594
"11354",11.6186628013
"11355",12.1682942318
"11356",13.6043051454
"11357",14.441045448
"11358",15.1323567072
"11359",17.4508141069
"11360",15.7304567941
"11361",20.3277447579
"11362",19.8627201743
"11363",19.2985219073
"11364",20.3266011673
"11365",17.4228517996
"11366",17.9113544736
"11367",16.7942116969
"11368",18.3605756492
"11369",18.4897915587
"11370",20.3203645381
"11371",20.672222675
"11372",19.0975410048
"11373",20.0693892469
"11374",18.717870685
"11375",17.9643655994
"11376",17.6634889736
"11377",18.3084088396
"11378",18.5907301579
"11379",22.1241314712
"11380",20.3735235564
"11381",18.2816286885
"11382",16.1543389905
"11383",15.9752281555
"11384",17.6013875228
"11385",15.5929837678
"11386",16.1404877432
"11387",17.1813279787
"11388",15.6192119739
"11389",15.7889886539
"11390",15.2263280123
"11391",15.4393781108
"11392",16.6403846687
"11393",17.184782239
"11394",16.4465308806
"11395",16.6725874204
"11396",17.0039310796
"11397",16.6164221172
"11398",20.010564283
"11399",21.4316795942
"11400",20.2895145433
"11401",23.3259279674
"11402",23.4806183739
"11403",18.366060634
"11404",19.6833284882
"11405",20.8487560098
"11406",17.5395556604
"11407",16.1300063063
"11408",17.2317357811
"11409",18.0745232056
"11410",17.5019903182
"11411",17.380797259
"11412",18.9704087699
"11413",19.663505619
"11414",17.5217124365
"11415",16.2007849435
"11416",16.9694136762
"11417",17.3241446318
"11418",16.3664031588
"11419",15.5321777154
"11420",14.7449167599
"11421",13.4102190786
"11422",12.6587595795
"11423",12.5746547312
"11424",11.7639465395
"11425",11.3489881636
"11426",10.5554941308
"11427",10.641234172
"11428",10.73853121
"11429",11.295013421
"11430",11.3679803592
"11431",10.3077350446
"11432",10.0898631627
"11433",10.0020126671
"11434",9.7716591677
"11435",9.38424105
"11436",9.0847235945
"11437",9.475716227
"11438",9.3224077847
"11439",8.9456115923
"11440",9.0101099876
"11441",8.9108600761
"11442",9.7965651425
"11443",10.0760049182
"11444",9.6129441029
"11445",10.551969315
"11446",10.7693828095
"11447",11.0857514648
"11448",10.926591446
"11449",10.3522167229
"11450",11.0153856629
"11451",10.7331614212
"11452",11.1994009957
"11453",12.2639519127
"11454",13.755912497
"11455",14.824412644
"11456",16.2546481944
"11457",18.4422299604
"11458",17.0023927833
"11459",16.2862608238
"11460",18.313940783
"11461",19.1306268801
"11462",18.4945714762
"11463",17.5386267542
"11464",17.4436564734
"11465",19.904463635
"11466",19.9529206413
"11467",20.8820429858
"11468",20.9317406828
"11469",20.3777169984
"11470",22.2656013883
"11471",19.2640875549
"11472",21.7713443269
"11473",25.0180046945
"11474",23.6664644666
"11475",22.9112793983
"11476",21.5218282793
"11477",22.6881450481
"11478",22.0496463091
"11479",21.6897177593
"11480",19.7064294039
"11481",19.588297538
"11482",17.5748131491
"11483",18.4290773551
"11484",18.135446049
"11485",17.0316739346
"11486",17.8752510454
"11487",15.5720118565
"11488",15.9084210366
"11489",17.3749806332
"11490",24.1166509015
"11491",20.6218082155
"11492",18.0430717243
"11493",19.0063352471
"11494",17.1395002126
"11495",16.2238881966
"11496",15.0095010505
"11497",14.3109447536
"11498",15.5997795117
"11499",16.549828014
"11500",16.1668100398
"11501",17.8470487385
"11502",16.8834991643
"11503",17.0801220959
"11504",18.0548435175
"11505",19.255843159
"11506",18.4405851364
"11507",17.9886245576
"11508",17.6907850874
"11509",16.9467215187
"11510",15.3469270545
"11511",16.5042140629
"11512",15.0591756766
"11513",14.3313085271
"11514",13.4208814903
"11515",12.5723637888
"11516",12.4416478696
"11517",12.3423102978
"11518",12.3796365914
"11519",12.7839674384
"11520",12.6197418902
"11521",12.4193048737
"11522",11.495226217
"11523",10.2425354937
"11524",9.1294555828
"11525",9.7095493405
"11526",9.6507328885
"11527",9.8243632069
"11528",9.6847082496
"11529",9.4207313059
"11530",9.7878471106
"11531",9.2229050122
"11532",9.1158542839
"11533",8.9186636356
"11534",8.7333854481
"11535",8.4501093984
"11536",8.6489192974
"11537",9.271045473
"11538",8.8391805178
"11539",9.4874690913
"11540",9.594749449
"11541",9.903289356
"11542",9.8623448299
"11543",9.9383415482
"11544",9.1548493817
"11545",9.5090791395
"11546",10.0611538138
"11547",11.7582721384
"11548",12.5862575988
"11549",12.2739187476
"11550",13.127807991
"11551",13.7270506037
"11552",15.3808317095
"11553",14.8676595441
"11554",17.2670017065
"11555",14.8220338337
"11556",15.7005250969
"11557",16.360083428
"11558",20.1008233951
"11559",19.2577595577
"11560",19.4790699453
"11561",18.1010918482
"11562",19.9924013289
"11563",20.1146651945
"11564",18.850795772
"11565",19.0465614018
"11566",22.3047573892
"11567",19.8983087948
"11568",16.7923332273
"11569",16.3831757151
"11570",20.5042955955
"11571",20.1442930283
"11572",17.313776184
"11573",18.2144746817
"11574",18.5530286063
"11575",20.7437784374
"11576",19.5007182927
"11577",17.4277136153
"11578",18.4921142378
"11579",19.3274460693
"11580",19.0866522304
"11581",20.9209387217
"11582",20.1996544758
"11583",21.5207060967
"11584",21.0510379863
"11585",18.9520950707
"11586",18.0790719863
"11587",20.9966209089
"11588",23.1631684907
"11589",27.5063103938
"11590",24.4372328472
"11591",23.1125346393
"11592",23.8322449846
"11593",24.6416517304
"11594",25.0629488636
"11595",21.2423359786
"11596",21.1528589185
"11597",22.626812191
"11598",19.7905824155
"11599",21.3186446178
"11600",23.0149073036
"11601",21.9936579553
"11602",19.9234089371
"11603",18.6075391719
"11604",17.5019627448
"11605",17.1172875145
"11606",16.5272409357
"11607",15.2669825351
"11608",14.5982562825
"11609",11.6587631887
"11610",11.5313764208
"11611",12.0261058767
"11612",11.0410207314
"11613",10.0682032542
"11614",9.7625117373
"11615",9.9185612048
"11616",9.3714654299
"11617",9.2427935875
"11618",9.0517335472
"11619",8.519675579
"11620",8.546414767
"11621",8.9719177929
"11622",8.4668670982
"11623",8.4681528492
"11624",8.7583296137
"11625",9.0180102498
"11626",8.7157919121
"11627",8.7916178751
"11628",8.9677374255
"11629",8.3061072317
"11630",8.2766832877
"11631",8.5623899493
"11632",8.6852385283
"11633",9.8437042117
"11634",8.9889686059
"11635",9.2373603452
"11636",9.8343775443
"11637",10.7039700067
"11638",13.8351797006
"11639",16.1957870233
"11640",13.5412379358
"11641",14.5379731599
"11642",13.7210650927
"11643",16.4873264067
"11644",16.6854654019
"11645",16.4444464942
"11646",17.3268381833
"11647",15.4650791043
"11648",13.9551054986
"11649",18.4447599389
"11650",16.1745632347
"11651",14.7737364237
"11652",15.4313320063
"11653",16.3263440048
"11654",17.5363518834
"11655",18.1831487269
"11656",16.7487923921
"11657",16.100262579
"11658",15.6228800456
"11659",17.1950404717
"11660",19.4720523419
"11661",19.0453772285
"11662",18.2630311136
"11663",17.1250334895
"11664",17.4102209773
"11665",20.1765361006
"11666",21.0047593509
"11667",19.3883496124
"11668",16.5420255322
"11669",15.4137923391
"11670",16.570244887
"11671",15.128433734
"11672",18.966015932
"11673",17.4315206666
"11674",15.3001228207
"11675",15.2368399195
"11676",15.777664631
"11677",16.1812717065
"11678",16.0127013596
"11679",15.2307786681
"11680",16.9423827045
"11681",16.9890868466
"11682",16.01400801
"11683",18.1041489974
"11684",16.5021927856
"11685",18.084522559
"11686",21.2424502286
"11687",20.4909720607
"11688",21.0576332689
"11689",22.4766095922
"11690",20.792710036
"11691",19.4480300814
"11692",20.4630197496
"11693",21.0203865622
"11694",18.960779611
"11695",18.8875207817
"11696",17.9434696104
"11697",18.2804274525
"11698",18.3225535542
"11699",18.7481479761
"11700",17.8168055891
"11701",16.8067728518
"11702",16.5583546664
"11703",15.2083747379
"11704",15.8233608582
"11705",14.4642554791
"11706",13.2243627901
"11707",12.3424116505
"11708",12.9257001085
"11709",12.508669458
"11710",11.131421189
"11711",10.1716332607
"11712",9.613805934
"11713",9.3229285044
"11714",9.567586041
"11715",9.5948323401
"11716",9.132973921
"11717",9.3336456801
"11718",9.2244607331
"11719",9.3292238413
"11720",8.8401627449
"11721",8.9481764542
"11722",9.133534959
"11723",9.5244363271
"11724",9.5510797222
"11725",9.2618569235
"11726",9.1304883201
"11727",9.8324537952
"11728",10.240732318
"11729",10.9329244154
"11730",9.974190349
"11731",10.8157801795
"11732",11.9897403441
"11733",13.5410043683
"11734",14.7129735344
"11735",14.4592684326
"11736",14.1419458858
"11737",15.8118088657
"11738",19.4448851329
"11739",17.7746122191
"11740",15.3197154316
"11741",17.3567414741
"11742",16.2343240725
"11743",18.8190342532
"11744",18.0144495706
"11745",21.0374199258
"11746",20.5626768516
"11747",18.1927036252
"11748",17.4995879286
"11749",16.0393288084
"11750",16.5040173351
"11751",14.0414801806
"11752",14.4579657393
"11753",16.1513025267
"11754",16.5529729632
"11755",15.4373894601
"11756",16.1987443964
"11757",18.8799465891
"11758",17.6892898101
"11759",19.6226702469
"11760",17.2969032151
"11761",17.1180986975
"11762",17.6157724653
"11763",18.3599622486
"11764",18.4512423434
"11765",16.8814040692
"11766",15.1050029846
"11767",16.148320791
"11768",16.5106118671
"11769",15.9101851037
"11770",15.7013734734
"11771",14.6086544232
"11772",14.2876729821
"11773",15.3088146279
"11774",15.3513570245
"11775",15.4485492347
"11776",15.8021037855
"11777",15.771902798
"11778",16.0474959967
"11779",16.7367084806
"11780",19.5191977187
"11781",20.0217319878
"11782",19.6721659249
"11783",18.0073492646
"11784",17.087894591
"11785",18.4541192392
"11786",19.3688497051
"11787",19.8755631473
"11788",19.0428934206
"11789",18.3349683268
"11790",18.6647914438
"11791",19.5165969033
"11792",18.949080998
"11793",19.1598724885
"11794",19.2419105133
"11795",18.3002362091
"11796",17.3500932619
"11797",15.4562563462
"11798",13.727601656
"11799",13.2493162549
"11800",13.7615943854
"11801",13.9950956507
"11802",12.4909567527
"11803",12.2103828972
"11804",10.901557442
"11805",10.9079971759
"11806",10.1991809818
"11807",9.9924136964
"11808",8.5370885346
"11809",8.5931912122
"11810",8.3334180263
"11811",8.5778505307
"11812",8.5553554805
"11813",8.4233565338
"11814",7.9248660504
"11815",7.84348787
"11816",8.3530601738
"11817",8.6796010145
"11818",8.8357947564
"11819",8.5398095779
"11820",8.4891555121
"11821",8.6065698164
"11822",8.6769441282
"11823",8.8619689103
"11824",8.461214999
"11825",9.2658310272
"11826",8.8957024038
"11827",10.2615418422
"11828",10.4794298408
"11829",13.6070554797
"11830",14.0257291889
"11831",15.8844953384
"11832",15.0313990764
"11833",14.4999403224
"11834",14.935013242
"11835",14.3604606896
"11836",14.3437953993
"11837",14.9092163996
"11838",14.3194880247
"11839",13.9676834626
"11840",14.8882522603
"11841",17.8732927867
"11842",15.9598899425
"11843",19.2423063972
"11844",15.4775539738
"11845",13.3186322146
"11846",14.8464130821
"11847",15.039973746
"11848",14.7078453986
"11849",15.933815879
"11850",17.3176139136
"11851",16.3170141335
"11852",16.7667957679
"11853",17.5259298224
"11854",15.2272865642
"11855",15.2006493001
"11856",18.9785692359
"11857",19.0904911194
"11858",15.6951817793
"11859",15.2752749251
"11860",14.7139973762
"11861",14.362112889
"11862",14.7758112085
"11863",15.3417807191
"11864",15.41594417
"11865",16.1607694762
"11866",16.2864955308
"11867",15.4939270508
"11868",14.0760803969
"11869",14.8272103574
"11870",14.87869161
"11871",16.3566411458
"11872",14.8613741002
"11873",14.4246515877
"11874",15.8100478058
"11875",16.3566958212
"11876",17.1239795716
"11877",16.5809894317
"11878",17.1045021501
"11879",17.6368298141
"11880",16.384376044
"11881",17.3560994018
"11882",19.0342873316
"11883",17.9389627404
"11884",18.1663140892
"11885",18.1865658755
"11886",16.8241617599
"11887",17.6954049726
"11888",17.680466428
"11889",18.1301806037
"11890",16.7891697736
"11891",15.8168518283
"11892",16.5222674965
"11893",17.3144075419
"11894",16.3712778295
"11895",14.3715642322
"11896",13.563250425
"11897",13.5634922204
"11898",13.9104189648
"11899",12.9367465856
"11900",12.0173037664
"11901",11.2230274523
"11902",11.1815121157
"11903",9.9537841208
"11904",9.3467147679
"11905",9.5279433953
"11906",9.2781739763
"11907",8.8548342872
"11908",8.4362072825
"11909",8.4144413358
"11910",8.232910074
"11911",8.6848933652
"11912",8.2238740309
"11913",8.1035680681
"11914",9.2149884117
"11915",9.5458795255
"11916",9.1055514143
"11917",8.4806989648
"11918",7.983553514
"11919",8.0305237785
"11920",8.2670185682
"11921",9.2637314229
"11922",8.5943663988
"11923",9.4132400959
"11924",10.3839015372
"11925",10.2423608661
"11926",11.3575908393
"11927",13.9400351019
"11928",14.7605600326
"11929",14.2555342371
"11930",14.8887266715
"11931",17.4638481055
"11932",17.2179494227
"11933",14.4526996246
"11934",14.860054393
"11935",14.0887230289
"11936",14.4578862746
"11937",16.6129827113
"11938",16.3487435447
"11939",14.9191409517
"11940",14.5913798851
"11941",16.8077300026
"11942",15.2724556643
"11943",15.1349810922
"11944",19.3393213101
"11945",18.5919439167
"11946",18.6311119482
"11947",17.5183758525
"11948",15.5569869078
"11949",16.9087285715
"11950",17.3789277763
"11951",18.0753406178
"11952",17.8376713172
"11953",16.9195661313
"11954",17.0445968916
"11955",16.6126588686
"11956",16.6253951771
"11957",15.5060479261
"11958",15.0725974287
"11959",16.7540044241
"11960",18.5526430934
"11961",15.2139854692
"11962",14.1592902519
"11963",16.0111298959
"11964",16.6234093616
"11965",18.1662350647
"11966",18.449823969
"11967",18.3174660761
"11968",16.5439763269
"11969",16.0117879216
"11970",15.4553478682
"11971",17.2944707624
"11972",15.9812665429
"11973",18.2729521251
"11974",18.4538220936
"11975",19.7051349267
"11976",18.7940503691
"11977",19.0124888643
"11978",19.5731212248
"11979",20.9431849025
"11980",19.0208690416
"11981",20.556426251
"11982",20.0278867877
"11983",19.9296513515
"11984",20.8105362599
"11985",19.4528818255
"11986",17.7269281922
"11987",17.7312080138
"11988",18.2703413063
"11989",18.5723246652
"11990",17.8159396642
"11991",16.4025065313
"11992",15.3318685837
"11993",14.5186453568
"11994",14.1202602259
"11995",13.8195919184
"11996",12.8440743372
"11997",12.5128605787
"11998",12.0069274017
"11999",11.376688533
"12000",12.2660616709
"12001",12.126890259
"12002",11.7271505475
"12003",10.9406895982
"12004",10.3542444966
"12005",9.5647853012
"12006",8.2329351193
"12007",8.4487236604
"12008",8.4855620832
"12009",8.2404860586
"12010",8.6348660032
"12011",9.0000564303
"12012",8.6859689933
"12013",8.9248574165
"12014",8.4082810877
"12015",8.0811061633
"12016",8.1190442131
"12017",9.1370912739
"12018",9.2767892012
"12019",8.8009558397
"12020",8.7201956079
"12021",10.1525872807
"12022",9.9898913813
"12023",9.8228215158
"12024",9.8076231155
"12025",10.4331805336
"12026",10.7456625464
"12027",12.0411392661
"12028",13.1296492915
"12029",15.6792231145
"12030",14.8532799509
"12031",17.1517303887
"12032",15.2636054813
"12033",15.5784584082
"12034",16.4329729848
"12035",17.2456829965
"12036",17.0578306113
"12037",18.1048137291
"12038",19.8001649398
"12039",20.6552449498
"12040",19.1884001836
"12041",18.5501498858
"12042",17.7085387683
"12043",18.0247455601
"12044",19.5675487784
"12045",18.2610011824
"12046",18.6706420821
"12047",18.8593441063
"12048",17.9918888662
"12049",18.9080010721
"12050",18.6317758135
"12051",17.6878442077
"12052",19.9648322198
"12053",18.4739432765
"12054",18.4415707428
"12055",16.8264127576
"12056",15.8401426548
"12057",15.0639420714
"12058",14.9905429929
"12059",15.3578104
"12060",14.475312844
"12061",15.2679250572
"12062",16.4287024226
"12063",15.4803543547
"12064",14.8026246231
"12065",15.4281684868
"12066",18.2729911964
"12067",18.3924277255
"12068",19.624538243
"12069",19.0330491093
"12070",20.6574788093
"12071",22.8731180237
"12072",20.9289958346
"12073",24.5599065199
"12074",23.0953509006
"12075",20.2892807319
