"","V1","V2","V3","V4","V5","V6"
"110",4.67686372520001,4.67686372520001,4.67686372520001,4.67686372520001,4.67686372519995,4.67686372519995
"111",4.97779454019999,4.97779454019999,4.97779454019999,4.97779454020002,4.97779454019997,4.97779454019997
"112",5.3426397723,5.3426397723,5.3426397723,5.3426397723,5.3426397723,5.3426397723
"113",4.5537204426,5.6907578232,5.69075782319999,5.69075782319999,5.69075782319999,5.69075782319999
"114",0,5.4692652911,5.46926529109999,5.46926529109999,5.46926529109999,5.46926529109999
"115",0,5.7970623918,5.79706239180001,5.79706239180001,5.79706239179995,5.79706239179995
"116",0,5.85126159330001,5.85126159330002,5.85126159330002,5.85126159330002,5.85126159330002
"117",0,5.1939087328,5.19390873280003,5.19390873279997,5.19390873279997,5.19390873279997
"118",0,4.85605610260001,4.85605610260001,4.85605610259995,4.85605610259995,4.85605610259995
"119",0,4.16425132559999,4.16425132559999,4.16425132560005,4.16425132560005,4.16425132560005
"120",0,4.2894881078,4.28948810780003,4.28948810780003,4.28948810780003,4.28948810780003
"121",0,3.7173313989,3.7173313989,3.7173313989,3.71733139889989,3.7173313989
"122",0,1.47048052060001,1.47048052060001,1.47048052059995,1.47048052059995,1.47048052059995
"123",0,2.48192547650001,2.48192547650001,2.48192547650001,2.48192547650001,2.48192547650001
"124",0,1.7092588667,1.7092588667,1.7092588667,1.70925886670011,1.7092588667
"125",0,0.679075102799999,0.679075102800027,0.67907510279997,0.67907510279997,0.67907510279997
"126",0,0,0,0,0,0
"127",0,0,0,0,0,0
"128",0,0,0,0,0,0
"129",0,0,0,0,0,0
"130",0,0,0,0,0,0
"131",0,0,0,0,0,0
"132",0,0,0,0,0,0
"133",0,0,0,0,0,0
"134",0,0,0,0,0,0
"135",0,0,0,0,0,0
"136",0,0,0,0,0,0
"137",0,0,0,0,0,0
"138",0,0,0,0,0,0
"139",0,0,0,0,0,0
"140",0,0,0,0,0,0
"141",0,0,0,0,0,0
"142",0,0,0,0,0,0
"143",0,0,0,0,0,0
"144",0,0,0,0,0,0
"145",0,0,0,0,0,0
"146",0,0,0,0,0,0
"147",0,0,0,0,0,0
"148",0,0,0,0,0,0
"149",0,0,0,0,0,0
"150",0,0,0,0,0,0
"151",0,0,0,0,0,0
"152",0,0,0,0,0,0
"153",0,0,0,0,0,0
"154",0,0,0,0,0,0
"155",0,0,0,0,0,0
"156",0,0,0,0,0,0
"157",0,0,0,0,0,0
"158",0,0,0,0,0,0
"159",0,0,0,0,0,0
"160",0,0,0,0,0,0
"161",0,0,0,0,0,0
"162",0,0,0,0,0,0
"163",0,0,0,0,0,0
"164",0,0,0,0,0,0
"165",0,0,0,0,0,0
"166",0,0,0,0,0,0
