"","V1","V2","V3","V4","V5","V6"
"148",1,1,1,1,0.999999999999998,0.999999999999998
"149",1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"150",1,1,1,1,1,1
"151",1,1,1,0.999999999999999,0.999999999999999,0.999999999999999
"152",1,1,1,0.999999999999999,0.999999999999999,0.999999999999999
"153",1,1,1,1,1,1
"154",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"155",1,1,1,1,1,1
"156",1,1,1,1,0.999999999999997,1
"157",1,1,1,1,0.999999999999997,1
"158",1,1,1,1,0.999999999999997,1
"159",0.84742087244326,1,1,1,1,1
"160",0.743286285373871,1,1,1,0.999999999999998,1
"161",0.711958087802948,1,1,0.999999999999999,1,0.999999999999999
"162",0.724163135845013,1,1,1,0.999999999999998,1
"163",0.664236719326436,1,1,1,1,1
"164",0.671765246469529,1,1,0.999999999999999,0.999999999999999,0.999999999999999
"165",0.594315749230946,1,1,1,1,1
"166",0.635245009728735,0.673375068188178,1,1,1,1
"167",0.55039182628767,0.55039182628767,1,1,1,1
"168",0.56571540221035,0.56571540221035,1,1,1,1
"169",0.517553354972605,0.517553354972605,1,1,1,1
"170",0.56845009914742,0.56845009914742,1,1,1,1
"171",0.608507603365364,0.608507603365364,1,0.999999999999999,1,0.999999999999999
"172",0.561207749782665,0.561207749782665,1,1,1,1
"173",0.502970809082279,0.502970809082279,1,1,1,1
"174",0.474935752459494,0.474935752459494,1,1,1,1
"175",0.587101110771202,0.587101110771202,1,1,0.999999999999996,1
"176",0.578680753047803,0.578680753047803,0.86649140496,1,1,1
"177",0.617233208256018,0.617233208256018,0.617233208256018,1,0.999999999999998,1
"178",0.643726965065011,0.643726965065011,0.643726965065011,1,0.999999999999998,1
"179",0.659054808511623,0.659054808511623,0.659054808511623,1,1,1
"180",0.654851819139136,0.654851819139136,0.654851819139136,1,0.999999999999997,1
"181",0.670493209831016,0.670493209831016,0.670493209831016,1,0.999999999999998,1
"182",0.717466318106436,0.717466318106436,0.717466318106436,1,1,1
"183",0.748879711443371,0.748879711443371,0.748879711443371,0.999999999999999,1,0.999999999999999
"184",0.791558942059521,0.791558942059521,0.791558942059521,1,1,0.999999999999999
"185",0.859995691926689,0.859995691926689,0.859995691926689,0.999999999999999,0.999999999999998,1
"186",0.951534344361337,0.951534344361337,0.951534344361337,1,0.999999999999998,1
"187",0.944742359642185,0.944742359642185,0.944742359642185,1,1,1
"188",0.935804060934255,0.935804060934255,0.935804060934255,1,1,1
"189",0.96001964520172,0.96001964520172,0.96001964520172,1,1,1
"190",0.978548226953844,0.978548226953844,0.978548226953844,1,0.999999999999998,1
"191",1,1,1,1,1,1
"192",1,1,1,1,0.999999999999998,0.999999999999998
"193",1,1,1,1,0.999999999999995,1
"194",1,1,1,1,1,0.999999999999998
"195",1,1,1,0.999999999999999,1,1
"196",1,1,1,0.999999999999999,0.999999999999996,1
"197",1,1,1,0.999999999999999,1,0.999999999999999
"198",1,1,1,1,0.999999999999995,1
"199",1,1,1,1,0.999999999999998,0.999999999999998
"200",1,1,1,0.999999999999999,1,0.999999999999999
"201",1,1,1,1,1,1
"202",1,1,1,1,0.999999999999996,1
"203",1,1,1,1,1.00000000000001,1
"204",1,1,1,1,0.999999999999994,1
"205",1,1,1,1,0.999999999999996,1
"206",1,1,1,0.999999999999997,0.999999999999997,0.999999999999997
"207",1,1,1,0.999999999999997,1,0.999999999999997
