"","V1"
"889",0.947322295524958
"890",1
"891",1
"892",1
"893",1
"894",1
"895",1
"896",1
"897",1
"898",1
"899",1
"900",1
"901",1
"902",1
"903",1
"904",1
"905",0.934600414898163
"906",1
"907",1
"908",1
"909",1
"910",1
"911",1
"912",1
"913",1
"914",1
"915",1
"916",1
"917",1
"918",1
"919",1
"920",1
"921",1
"922",1
"923",1
"924",1
"925",1
"926",1
"927",1
"928",1
"929",1
"930",1
"931",1
"932",1
"933",1
"934",1
"935",1
"936",1
"937",1
"938",1
"939",1
"940",1
"941",1
"942",1
"943",1
"944",1
"945",1
"946",1
"947",1
"948",1
"949",1
"950",1
"951",1
"952",1
"953",1
"954",1
"955",1
"956",1
"957",1
"958",1
"959",0.928945486978405
"960",0.854803314599583
"961",0.764353236858904
"962",0.760503198299649
"963",0.678305098451369
"964",0.6425018726684
"965",0.638370776187858
"966",0.630612129712229
"967",0.584337860148487
"968",0.573979635698521
"969",0.587933390655765
"970",0.607858573578105
"971",0.583002257046261
"972",0.55368454025579
"973",0.582808383352169
"974",0.586880736915579
"975",0.572853599866984
"976",0.567559610096641
"977",0.572421466718894
"978",0.619180853806443
"979",0.699149606849198
"980",0.571338289669139
"981",0.699965542931008
"982",0.734707475123437
"983",0.757858016079912
"984",0.729940337792167
"985",0.817107545400423
"986",0.965569107258994
"987",1
"988",1
"989",1
"990",1
"991",1
"992",1
"993",1
"994",1
"995",1
"996",1
"997",1
"998",1
"999",1
"1000",1
"1001",1
"1002",1
"1003",1
"1004",1
"1005",1
"1006",1
"1007",1
"1008",1
"1009",1
"1010",1
"1011",1
"1012",1
"1013",1
"1014",1
"1015",1
"1016",1
"1017",1
"1018",1
"1019",1
"1020",1
"1021",1
"1022",1
"1023",1
"1024",1
"1025",1
"1026",1
"1027",1
"1028",1
"1029",1
"1030",1
"1031",1
"1032",1
"1033",1
"1034",1
"1035",1
"1036",1
"1037",1
"1038",1
"1039",1
"1040",1
"1041",1
"1042",1
"1043",1
"1044",1
"1045",1
"1046",1
"1047",1
"1048",1
"1049",1
"1050",1
"1051",1
"1052",1
"1053",1
"1054",0.948629348025342
"1055",0.80583358873091
"1056",0.744294019352982
"1057",0.714178648988669
"1058",0.65225665654485
"1059",0.621300945006696
"1060",0.608243061516262
"1061",0.57607205886287
"1062",0.587444334965631
"1063",0.557774570282885
"1064",0.548820801715061
"1065",0.553780870225275
"1066",0.579431068782323
"1067",0.575401855820213
"1068",0.537731044482698
"1069",0.574041230039861
"1070",0.584953396051104
"1071",0.58699831681998
"1072",0.561454431430332
"1073",0.568550702495572
"1074",0.575208110602317
"1075",0.582376431727289
"1076",0.599457345427016
"1077",0.710989832578622
"1078",0.678037690693963
"1079",0.664802193357874
"1080",0.784947249040941
"1081",0.857601096425966
"1082",0.929770679101305
"1083",1
"1084",0.990544322445621
"1085",1
"1086",1
"1087",1
"1088",1
"1089",1
"1090",1
"1091",1
"1092",1
"1093",1
"1094",1
"1095",1
"1096",1
"1097",1
"1098",1
"1099",0.948401723580443
"1100",0.950637296463478
"1101",0.999535570776154
"1102",1
"1103",0.999561217785754
"1104",1
"1105",0.948695319502019
"1106",0.883228860421581
"1107",0.891639183061684
"1108",0.914061165252759
"1109",0.935243537171759
"1110",1
"1111",1
"1112",1
"1113",1
"1114",1
"1115",1
"1116",1
"1117",1
"1118",1
"1119",1
"1120",1
"1121",1
"1122",1
"1123",1
"1124",1
"1125",1
"1126",1
"1127",1
"1128",1
"1129",1
"1130",1
"1131",1
"1132",1
"1133",1
"1134",1
"1135",1
"1136",1
"1137",1
"1138",1
"1139",1
"1140",1
"1141",1
"1142",1
"1143",1
"1144",1
"1145",1
"1146",1
"1147",1
"1148",0.990998962527963
"1149",1
"1150",0.88960213232353
"1151",0.813131628279172
"1152",0.7916551337548
"1153",0.747792226942047
"1154",0.722727776330952
"1155",0.712647061454297
"1156",0.736585226524649
"1157",0.64409657180789
"1158",0.605045529207745
"1159",0.637578978217674
"1160",0.625049329257222
"1161",0.581092746867375
"1162",0.574829965180485
"1163",0.569763712025748
"1164",0.592828214101488
"1165",0.58108971428435
"1166",0.542539692676148
"1167",0.56152445179837
"1168",0.581420625049707
"1169",0.623014833989614
"1170",0.589383341047501
"1171",0.604063429481267
"1172",0.615841496345635
"1173",0.62869221600191
"1174",0.685642218182186
"1175",0.741216454256141
"1176",0.716197983402145
"1177",0.8207133577012
"1178",1
"1179",1
"1180",0.97195031941376
"1181",1
"1182",1
"1183",1
"1184",1
"1185",1
"1186",1
"1187",1
"1188",1
"1189",1
"1190",1
"1191",0.990888460756095
"1192",1
"1193",1
"1194",1
"1195",1
"1196",1
"1197",0.973042087588927
"1198",1
"1199",1
"1200",1
"1201",0.920182775214068
"1202",0.924423309137693
"1203",0.94798222989114
"1204",1
"1205",1
"1206",1
"1207",1
"1208",1
"1209",1
"1210",1
"1211",1
"1212",1
"1213",1
"1214",1
"1215",1
"1216",0.989186617882811
"1217",1
"1218",1
"1219",1
"1220",1
"1221",1
"1222",1
"1223",1
"1224",1
"1225",1
"1226",1
"1227",1
"1228",1
"1229",1
"1230",1
"1231",1
"1232",1
"1233",1
"1234",1
"1235",1
"1236",1
"1237",1
"1238",1
"1239",1
"1240",1
"1241",1
"1242",1
"1243",1
"1244",1
"1245",1
"1246",1
"1247",0.890631034332966
"1248",0.824859274693186
"1249",0.787991832521215
"1250",0.779176334956541
"1251",0.882142431537416
"1252",0.915167947008511
"1253",0.858225312028446
"1254",0.744131721319682
"1255",0.649926697109573
"1256",0.618309870281001
"1257",0.579303172093183
"1258",0.623852797044079
"1259",0.60058753741359
"1260",0.59539059156922
"1261",0.61022751641524
"1262",0.595745132375446
"1263",0.601687651952157
"1264",0.579148546969333
"1265",0.581934771795555
"1266",0.61717505026794
"1267",0.618460861222175
"1268",0.588359910214094
"1269",0.632903850255265
"1270",0.631381644879244
"1271",0.626848946603537
"1272",0.61486668727042
"1273",0.685182107534756
"1274",0.674206622469648
"1275",0.703873318520666
"1276",0.741864346441759
"1277",0.76450116104614
"1278",0.785503081600388
"1279",0.821450968224701
"1280",0.876514435388777
"1281",0.985069233359716
"1282",1
"1283",1
"1284",1
"1285",1
"1286",1
"1287",1
"1288",1
"1289",1
"1290",1
"1291",1
"1292",1
"1293",1
"1294",1
"1295",1
"1296",1
"1297",1
"1298",1
"1299",1
"1300",1
"1301",1
"1302",1
"1303",1
"1304",1
"1305",1
"1306",1
"1307",1
"1308",1
"1309",1
